payment_id,customer_id,film_id,store_id,date_id,rental_id,amount,payment_date,last_update
4239,156,852,1,20050618,2221,0.99,2005-06-18T03:24:56.000Z,2006-02-15T22:13:33.000Z
251,9,459,2,20050818,12652,4.99,2005-08-18T18:48:58.000Z,2006-02-15T22:12:31.000Z
3089,114,452,2,20050823,16047,0.99,2005-08-23T22:42:48.000Z,2006-02-15T22:13:07.000Z
2443,90,155,2,20050620,3132,0.99,2005-06-20T19:09:46.000Z,2006-02-15T22:12:55.000Z
5223,193,133,2,20050619,2841,6.99,2005-06-19T22:21:06.000Z,2006-02-15T22:13:58.000Z
10468,386,988,2,20050819,12961,2.99,2005-08-19T06:22:37.000Z,2006-02-15T22:17:30.000Z
137,5,763,2,20050818,12145,9.99,2005-08-18T00:10:04.000Z,2006-02-15T22:12:30.000Z
4078,149,149,2,20050802,10967,0.99,2005-08-02T04:02:16.000Z,2006-02-15T22:13:29.000Z
14315,532,777,1,20050710,5805,8.99,2005-07-10T15:08:41.000Z,2006-02-15T22:21:15.000Z
1884,69,750,1,20050817,12121,2.99,2005-08-17T23:20:40.000Z,2006-02-15T22:12:47.000Z
2923,108,115,1,20050802,11316,5.99,2005-08-02T16:07:49.000Z,2006-02-15T22:13:04.000Z
3876,143,817,1,20050820,13835,4.99,2005-08-20T14:06:33.000Z,2006-02-15T22:13:24.000Z
4042,148,770,2,20050817,12029,2.99,2005-08-17T20:07:01.000Z,2006-02-15T22:13:28.000Z
14809,552,350,2,20050708,4477,6.99,2005-07-08T00:38:24.000Z,2006-02-15T22:21:47.000Z
4186,154,24,1,20050620,2985,2.99,2005-06-20T08:45:08.000Z,2006-02-15T22:13:32.000Z
5155,190,271,2,20050621,3386,4.99,2005-06-21T14:21:06.000Z,2006-02-15T22:13:56.000Z
4937,181,755,2,20050818,12363,7.99,2005-08-18T07:52:49.000Z,2006-02-15T22:13:50.000Z
15382,574,235,2,20050727,7134,2.99,2005-07-27T06:33:06.000Z,2006-02-15T22:22:27.000Z
7066,261,294,2,20050820,13506,5.99,2005-08-20T02:07:06.000Z,2006-02-15T22:15:00.000Z
10745,397,521,2,20050709,5103,4.99,2005-07-09T06:34:40.000Z,2006-02-15T22:17:44.000Z
15575,581,367,1,20050710,5812,2.99,2005-07-10T15:27:56.000Z,2006-02-15T22:22:40.000Z
7530,278,439,2,20050617,2078,4.99,2005-06-17T16:48:55.000Z,2006-02-15T22:15:18.000Z
12292,455,995,1,20050727,7388,4.99,2005-07-27T15:54:19.000Z,2006-02-15T22:19:11.000Z
8779,325,177,2,20050525,131,5.99,2005-05-25T21:42:46.000Z,2006-02-15T22:16:08.000Z
3796,140,444,2,20050819,13053,10.99,2005-08-19T09:31:48.000Z,2006-02-15T22:13:22.000Z
2231,82,647,1,20050728,7873,0.99,2005-07-28T10:19:46.000Z,2006-02-15T22:12:52.000Z
7098,263,284,1,20050525,97,4.99,2005-05-25T16:34:24.000Z,2006-02-15T22:15:01.000Z
11146,411,262,2,20050822,14996,2.99,2005-08-22T07:52:41.000Z,2006-02-15T22:18:09.000Z
4364,160,576,2,20050818,12334,2.99,2005-08-18T06:52:36.000Z,2006-02-15T22:13:36.000Z
8743,323,501,1,20050731,10028,4.99,2005-07-31T18:35:54.000Z,2006-02-15T22:16:07.000Z
12366,458,629,2,20050712,6654,1.99,2005-07-12T11:06:28.000Z,2006-02-15T22:19:15.000Z
7644,282,585,2,20050729,8743,0.99,2005-07-29T18:57:01.000Z,2006-02-15T22:15:23.000Z
2025,75,77,2,20050619,2738,4.99,2005-06-19T15:56:30.000Z,2006-02-15T22:12:49.000Z
6598,244,11,2,20050710,5692,0.99,2005-07-10T09:32:22.000Z,2006-02-15T22:14:44.000Z
2259,83,545,1,20050731,9867,1.99,2005-07-31T13:17:04.000Z,2006-02-15T22:12:53.000Z
9946,368,167,2,20050619,2531,4.99,2005-06-19T01:20:49.000Z,2006-02-15T22:17:04.000Z
580,22,394,1,20050528,556,4.99,2005-05-28T08:31:36.000Z,2006-02-15T22:12:33.000Z
2525,92,572,2,20050802,11245,2.99,2005-08-02T13:33:50.000Z,2006-02-15T22:12:57.000Z
13508,501,963,2,20050820,13889,0.99,2005-08-20T15:40:06.000Z,2006-02-15T22:20:23.000Z
7910,292,609,1,20050728,7766,4.99,2005-07-28T06:41:57.000Z,2006-02-15T22:15:33.000Z
5482,202,380,2,20050729,8830,2.99,2005-07-29T22:34:35.000Z,2006-02-15T22:14:05.000Z
3220,119,441,1,20050823,15844,2.99,2005-08-23T15:38:12.000Z,2006-02-15T22:13:10.000Z
2721,101,122,1,20050729,8301,0.99,2005-07-29T03:00:08.000Z,2006-02-15T22:13:00.000Z
8650,319,958,2,20050820,13548,3.99,2005-08-20T03:53:20.000Z,2006-02-15T22:16:03.000Z
6361,236,621,2,20050710,5938,3.99,2005-07-10T22:17:42.000Z,2006-02-15T22:14:36.000Z
14958,558,285,1,20050817,12040,6.99,2005-08-17T20:29:56.000Z,2006-02-15T22:21:58.000Z
3986,147,461,2,20050708,4792,0.99,2005-07-08T16:29:38.000Z,2006-02-15T22:13:27.000Z
10768,397,369,1,20050822,15083,6.99,2005-08-22T11:17:37.000Z,2006-02-15T22:17:45.000Z
13188,489,676,2,20050526,219,4.99,2005-05-26T09:41:45.000Z,2006-02-15T22:20:04.000Z
1975,73,4,2,20050708,4789,4.99,2005-07-08T16:22:01.000Z,2006-02-15T22:12:49.000Z
9071,336,267,1,20050619,2719,4.99,2005-06-19T14:50:19.000Z,2006-02-15T22:16:21.000Z
13916,517,239,1,20050616,1809,8.99,2005-06-16T21:00:20.000Z,2006-02-15T22:20:49.000Z
2488,91,600,2,20050729,8313,0.99,2005-07-29T03:34:21.000Z,2006-02-15T22:12:56.000Z
451,17,271,2,20050619,2684,8.99,2005-06-19T12:29:08.000Z,2006-02-15T22:12:32.000Z
2748,102,518,1,20050709,5109,4.99,2005-07-09T06:48:49.000Z,2006-02-15T22:13:01.000Z
15604,582,15,2,20050817,11708,2.99,2005-08-17T07:26:47.000Z,2006-02-15T22:22:42.000Z
5074,187,267,1,20050526,252,7.99,2005-05-26T14:39:53.000Z,2006-02-15T22:13:54.000Z
8911,330,593,2,20050620,2885,0.99,2005-06-20T01:33:42.000Z,2006-02-15T22:16:14.000Z
808,29,473,2,20050818,12615,6.99,2005-08-18T17:16:07.000Z,2006-02-15T22:12:35.000Z
5308,196,667,2,20050802,11104,2.99,2005-08-02T08:09:58.000Z,2006-02-15T22:14:01.000Z
458,17,409,1,20050730,9092,8.99,2005-07-30T08:30:56.000Z,2006-02-15T22:12:32.000Z
7152,265,379,2,20050525,74,0.99,2005-05-25T11:09:48.000Z,2006-02-15T22:15:03.000Z
12607,467,864,2,20050821,14451,0.99,2005-08-21T12:21:44.000Z,2006-02-15T22:19:29.000Z
2833,105,374,1,20050710,5542,2.99,2005-07-10T02:45:53.000Z,2006-02-15T22:13:02.000Z
5433,200,309,1,20050729,8368,3.99,2005-07-29T05:15:41.000Z,2006-02-15T22:14:04.000Z
14944,558,921,2,20050708,4932,2.99,2005-07-08T22:17:40.000Z,2006-02-15T22:21:57.000Z
13225,490,566,1,20050731,9554,0.99,2005-07-31T02:06:49.000Z,2006-02-15T22:20:06.000Z
10632,392,305,1,20050817,11686,2.99,2005-08-17T06:39:30.000Z,2006-02-15T22:17:38.000Z
4294,158,741,1,20050615,1380,0.99,2005-06-15T15:13:10.000Z,2006-02-15T22:13:34.000Z
6962,258,460,1,20050709,5312,5.99,2005-07-09T16:03:09.000Z,2006-02-15T22:14:56.000Z
13923,517,956,1,20050707,4374,4.99,2005-07-07T20:13:58.000Z,2006-02-15T22:20:49.000Z
5513,203,468,2,20050821,14505,5.99,2005-08-21T14:26:28.000Z,2006-02-15T22:14:06.000Z
14770,550,785,1,20050817,12077,4.99,2005-08-17T21:59:14.000Z,2006-02-15T22:21:45.000Z
1977,73,778,1,20050712,6514,9.99,2005-07-12T03:47:44.000Z,2006-02-15T22:12:49.000Z
8577,316,132,1,20050817,12028,0.99,2005-08-17T20:03:47.000Z,2006-02-15T22:16:00.000Z
7324,270,756,2,20050818,12192,2.99,2005-08-18T02:01:40.000Z,2006-02-15T22:15:10.000Z
2924,108,734,2,20050802,11445,6.99,2005-08-02T20:33:35.000Z,2006-02-15T22:13:04.000Z
6500,241,93,2,20050528,627,7.99,2005-05-28T17:04:43.000Z,2006-02-15T22:14:41.000Z
3561,132,353,2,20050619,2608,2.99,2005-06-19T07:10:36.000Z,2006-02-15T22:13:17.000Z
8211,302,887,1,20050821,14120,4.99,2005-08-21T01:25:00.000Z,2006-02-15T22:15:45.000Z
9647,357,710,1,20050711,6288,8.99,2005-07-11T17:01:52.000Z,2006-02-15T22:16:50.000Z
3425,127,892,1,20050731,9859,6.99,2005-07-31T13:02:55.000Z,2006-02-15T22:13:14.000Z
6934,257,587,1,20050727,7518,5.99,2005-07-27T21:01:16.000Z,2006-02-15T22:14:55.000Z
9153,338,567,2,20050822,15173,6.99,2005-08-22T15:26:29.000Z,2006-02-15T22:16:26.000Z
5578,206,673,2,20050711,6139,3.99,2005-07-11T08:39:33.000Z,2006-02-15T22:14:08.000Z
9597,355,311,1,20050712,6669,4.99,2005-07-12T11:39:55.000Z,2006-02-15T22:16:47.000Z
4957,182,752,2,20050707,4349,0.99,2005-07-07T19:02:37.000Z,2006-02-15T22:13:51.000Z
14752,550,702,1,20050620,3154,2.99,2005-06-20T20:44:40.000Z,2006-02-15T22:21:44.000Z
10788,399,991,1,20050620,2961,2.99,2005-06-20T07:29:15.000Z,2006-02-15T22:17:46.000Z
12322,456,655,2,20050818,12188,4.99,2005-08-18T01:51:43.000Z,2006-02-15T22:19:13.000Z
13765,511,767,1,20050708,4482,4.99,2005-07-08T01:01:18.000Z,2006-02-15T22:20:39.000Z
15740,588,561,1,20050618,2453,2.99,2005-06-18T19:30:53.000Z,2006-02-15T22:22:59.000Z
8716,322,911,2,20050802,11120,4.99,2005-08-02T08:47:04.000Z,2006-02-15T22:16:06.000Z
14779,550,286,1,20060214,11757,2.99,2006-02-14T15:16:03.000Z,2006-02-15T22:21:45.000Z
2249,83,303,2,20050616,1617,3.99,2005-06-16T07:06:06.000Z,2006-02-15T22:12:52.000Z
3566,132,408,2,20050707,4168,4.99,2005-07-07T09:37:24.000Z,2006-02-15T22:13:17.000Z
2655,98,752,2,20050801,10694,3.99,2005-08-01T18:15:07.000Z,2006-02-15T22:12:59.000Z
5740,211,183,2,20050802,11076,8.99,2005-08-02T07:24:47.000Z,2006-02-15T22:14:13.000Z
13329,494,320,1,20050822,15291,4.99,2005-08-22T19:28:04.000Z,2006-02-15T22:20:12.000Z
5695,210,663,2,20050707,4334,0.99,2005-07-07T18:32:04.000Z,2006-02-15T22:14:11.000Z
15429,576,471,2,20050619,2651,3.99,2005-06-19T10:22:56.000Z,2006-02-15T22:22:30.000Z
13504,501,231,2,20050802,11393,4.99,2005-08-02T18:44:29.000Z,2006-02-15T22:20:23.000Z
4000,147,244,1,20050818,12757,4.99,2005-08-18T22:57:45.000Z,2006-02-15T22:13:27.000Z
10815,400,711,2,20050709,5212,6.99,2005-07-09T11:37:47.000Z,2006-02-15T22:17:48.000Z
8665,320,347,1,20050729,8235,4.99,2005-07-29T00:22:56.000Z,2006-02-15T22:16:03.000Z
11352,420,851,2,20050619,2698,0.99,2005-06-19T13:29:11.000Z,2006-02-15T22:18:20.000Z
2392,88,355,2,20050706,3524,0.99,2005-07-06T01:01:51.000Z,2006-02-15T22:12:55.000Z
3913,144,72,2,20050817,12087,2.99,2005-08-17T22:20:12.000Z,2006-02-15T22:13:25.000Z
8501,313,549,2,20050822,15081,2.99,2005-08-22T11:14:31.000Z,2006-02-15T22:15:57.000Z
883,32,676,1,20050619,2624,5.99,2005-06-19T08:22:09.000Z,2006-02-15T22:12:36.000Z
9403,348,691,2,20050705,3494,4.99,2005-07-05T23:47:30.000Z,2006-02-15T22:16:38.000Z
12284,455,907,1,20050616,1802,1.99,2005-06-16T20:23:30.000Z,2006-02-15T22:19:11.000Z
5157,190,413,1,20050707,4140,2.99,2005-07-07T08:19:10.000Z,2006-02-15T22:13:56.000Z
7661,283,759,2,20050708,4683,2.99,2005-07-08T10:38:28.000Z,2006-02-15T22:15:23.000Z
10527,388,708,1,20050823,15660,5.99,2005-08-23T08:51:21.000Z,2006-02-15T22:17:33.000Z
12210,452,366,1,20050709,5177,1.99,2005-07-09T09:43:21.000Z,2006-02-15T22:19:07.000Z
5682,209,873,2,20050801,10811,6.99,2005-08-01T22:41:15.000Z,2006-02-15T22:14:11.000Z
11520,426,490,1,20050730,9185,5.99,2005-07-30T12:10:40.000Z,2006-02-15T22:18:29.000Z
7333,271,833,2,20050710,5878,1.99,2005-07-10T19:09:57.000Z,2006-02-15T22:15:10.000Z
10395,384,766,1,20050530,898,0.99,2005-05-30T09:26:19.000Z,2006-02-15T22:17:26.000Z
13795,512,48,1,20050817,11818,9.99,2005-08-17T12:22:04.000Z,2006-02-15T22:20:41.000Z
8678,321,738,2,20050706,3901,5.99,2005-07-06T19:24:55.000Z,2006-02-15T22:16:04.000Z
6154,228,136,1,20050728,8147,2.99,2005-07-28T20:37:56.000Z,2006-02-15T22:14:28.000Z
9206,340,694,1,20050818,12598,4.99,2005-08-18T16:34:03.000Z,2006-02-15T22:16:29.000Z
7576,279,154,1,20050820,13588,4.99,2005-08-20T05:47:11.000Z,2006-02-15T22:15:20.000Z
9775,362,895,1,20050615,1429,2.99,2005-06-15T18:24:10.000Z,2006-02-15T22:16:56.000Z
11928,442,238,1,20050712,6590,4.99,2005-07-12T07:08:21.000Z,2006-02-15T22:18:51.000Z
15292,571,307,1,20050616,1756,4.99,2005-06-16T17:22:33.000Z,2006-02-15T22:22:20.000Z
2096,77,64,2,20050711,6168,0.99,2005-07-11T10:21:38.000Z,2006-02-15T22:12:50.000Z
5697,210,760,1,20050708,4620,5.99,2005-07-08T08:01:44.000Z,2006-02-15T22:14:11.000Z
3834,142,795,1,20050615,1268,1.99,2005-06-15T07:29:30.000Z,2006-02-15T22:13:23.000Z
2622,97,45,1,20050619,2790,4.99,2005-06-19T18:49:45.000Z,2006-02-15T22:12:58.000Z
879,32,350,2,20050529,803,4.99,2005-05-29T17:52:30.000Z,2006-02-15T22:12:36.000Z
2656,98,322,2,20050802,10925,2.99,2005-08-02T02:24:38.000Z,2006-02-15T22:12:59.000Z
11482,425,8,2,20050706,3807,4.99,2005-07-06T15:11:44.000Z,2006-02-15T22:18:27.000Z
14713,548,998,2,20050618,2280,2.99,2005-06-18T06:46:54.000Z,2006-02-15T22:21:41.000Z
5907,218,706,1,20050708,4898,6.99,2005-07-08T20:31:43.000Z,2006-02-15T22:14:18.000Z
13398,497,500,2,20050819,13159,4.99,2005-08-19T13:19:59.000Z,2006-02-15T22:20:17.000Z
1223,44,513,2,20050818,12345,3.99,2005-08-18T07:16:58.000Z,2006-02-15T22:12:39.000Z
65,3,855,1,20050619,2628,2.99,2005-06-19T08:34:53.000Z,2006-02-15T22:12:30.000Z
10032,371,21,1,20050707,4115,8.99,2005-07-07T06:52:23.000Z,2006-02-15T22:17:08.000Z
3377,125,31,2,20050802,11279,7.99,2005-08-02T14:30:03.000Z,2006-02-15T22:13:13.000Z
4383,161,590,2,20050708,4490,2.99,2005-07-08T01:26:32.000Z,2006-02-15T22:13:36.000Z
15535,580,535,1,20050615,1469,0.99,2005-06-15T20:52:36.000Z,2006-02-15T22:22:37.000Z
11745,436,300,2,20050530,848,5.99,2005-05-30T01:19:53.000Z,2006-02-15T22:18:41.000Z
6301,234,837,2,20050621,3199,4.99,2005-06-21T00:12:40.000Z,2006-02-15T22:14:34.000Z
10567,390,71,2,20050711,6215,4.99,2005-07-11T12:52:36.000Z,2006-02-15T22:17:35.000Z
4307,158,176,2,20050730,8957,1.99,2005-07-30T03:34:10.000Z,2006-02-15T22:13:34.000Z
5217,192,555,2,20050823,15855,2.99,2005-08-23T15:59:01.000Z,2006-02-15T22:13:58.000Z
15960,596,305,1,20050530,914,2.99,2005-05-30T11:06:00.000Z,2006-02-15T22:23:52.000Z
12249,454,421,2,20050616,1647,4.99,2005-06-16T09:14:58.000Z,2006-02-15T22:19:09.000Z
14660,546,915,2,20050526,197,5.99,2005-05-26T06:59:21.000Z,2006-02-15T22:21:37.000Z
14874,555,184,2,20050708,4875,2.99,2005-07-08T19:24:17.000Z,2006-02-15T22:21:52.000Z
7987,295,355,2,20050621,3198,1.99,2005-06-21T00:08:54.000Z,2006-02-15T22:15:36.000Z
9675,358,610,1,20050730,9062,0.99,2005-07-30T07:23:17.000Z,2006-02-15T22:16:51.000Z
10090,373,293,1,20050620,3161,2.99,2005-06-20T21:21:01.000Z,2006-02-15T22:17:11.000Z
13500,501,417,1,20050728,8021,2.99,2005-07-28T15:45:24.000Z,2006-02-15T22:20:23.000Z
13997,520,664,2,20050710,5853,3.99,2005-07-10T17:45:13.000Z,2006-02-15T22:20:54.000Z
53,2,447,1,20050802,11256,2.99,2005-08-02T13:44:53.000Z,2006-02-15T22:12:30.000Z
2247,83,285,2,20050615,1354,5.99,2005-06-15T13:13:49.000Z,2006-02-15T22:12:52.000Z
12184,451,403,2,20050818,12422,4.99,2005-08-18T10:13:12.000Z,2006-02-15T22:19:05.000Z
5110,188,284,1,20050712,6555,4.99,2005-07-12T05:08:16.000Z,2006-02-15T22:13:55.000Z
6552,242,747,2,20050801,10367,0.99,2005-08-01T06:12:19.000Z,2006-02-15T22:14:43.000Z
9181,339,241,1,20050820,13985,0.99,2005-08-20T19:13:06.000Z,2006-02-15T22:16:27.000Z
799,29,614,2,20050730,9392,4.99,2005-07-30T19:50:13.000Z,2006-02-15T22:12:35.000Z
6866,254,551,1,20050819,13001,4.99,2005-08-19T07:36:44.000Z,2006-02-15T22:14:53.000Z
7892,291,23,1,20050820,13665,5.99,2005-08-20T08:19:20.000Z,2006-02-15T22:15:32.000Z
15146,565,334,2,20050816,11506,4.99,2005-08-16T23:25:48.000Z,2006-02-15T22:22:10.000Z
16027,598,681,1,20050818,12601,2.99,2005-08-18T16:47:52.000Z,2006-02-15T22:24:08.000Z
11243,416,522,2,20050615,1343,4.99,2005-06-15T12:27:19.000Z,2006-02-15T22:18:14.000Z
7109,263,234,2,20050712,6483,2.99,2005-07-12T01:59:20.000Z,2006-02-15T22:15:02.000Z
7810,288,206,2,20050821,14113,0.99,2005-08-21T01:03:30.000Z,2006-02-15T22:15:29.000Z
804,29,958,1,20050817,11962,2.99,2005-08-17T17:34:38.000Z,2006-02-15T22:12:35.000Z
255,10,227,2,20050616,1801,4.99,2005-06-16T20:21:53.000Z,2006-02-15T22:12:31.000Z
9914,366,841,1,20050821,14717,2.99,2005-08-21T21:30:39.000Z,2006-02-15T22:17:03.000Z
4477,165,266,1,20050711,5973,0.99,2005-07-11T00:09:17.000Z,2006-02-15T22:13:39.000Z
12264,454,752,2,20050712,6701,0.99,2005-07-12T12:47:59.000Z,2006-02-15T22:19:10.000Z
13468,500,728,2,20050619,2526,6.99,2005-06-19T01:03:07.000Z,2006-02-15T22:20:21.000Z
2802,104,914,2,20050615,1287,3.99,2005-06-15T08:41:38.000Z,2006-02-15T22:13:02.000Z
10264,379,269,2,20050820,14011,5.99,2005-08-20T20:32:56.000Z,2006-02-15T22:17:19.000Z
1157,42,206,1,20050710,5652,3.99,2005-07-10T07:18:58.000Z,2006-02-15T22:12:39.000Z
7404,274,756,2,20050526,301,2.99,2005-05-26T21:06:14.000Z,2006-02-15T22:15:13.000Z
12207,452,81,1,20050707,4353,4.99,2005-07-07T19:19:05.000Z,2006-02-15T22:19:06.000Z
9575,354,228,1,20050730,8921,0.99,2005-07-30T02:04:02.000Z,2006-02-15T22:16:46.000Z
3105,115,61,1,20050712,6798,6.99,2005-07-12T16:49:11.000Z,2006-02-15T22:13:07.000Z
5527,204,755,2,20050709,4979,4.99,2005-07-09T00:24:34.000Z,2006-02-15T22:14:07.000Z
15647,584,704,1,20050727,7372,4.99,2005-07-27T15:18:42.000Z,2006-02-15T22:22:45.000Z
14458,537,191,1,20050706,3555,0.99,2005-07-06T02:45:35.000Z,2006-02-15T22:21:24.000Z
14054,522,219,1,20050710,5532,4.99,2005-07-10T02:17:31.000Z,2006-02-15T22:20:58.000Z
10416,384,586,2,20050822,14963,5.99,2005-08-22T06:38:10.000Z,2006-02-15T22:17:27.000Z
15594,582,711,2,20050727,7126,4.99,2005-07-27T06:13:13.000Z,2006-02-15T22:22:42.000Z
588,22,388,2,20050730,9410,0.99,2005-07-30T20:38:05.000Z,2006-02-15T22:12:33.000Z
6722,249,891,2,20050620,3175,7.99,2005-06-20T22:30:23.000Z,2006-02-15T22:14:48.000Z
2027,75,103,1,20050621,3210,4.99,2005-06-21T01:00:25.000Z,2006-02-15T22:12:49.000Z
10786,399,129,2,20050529,694,6.99,2005-05-29T01:49:43.000Z,2006-02-15T22:17:46.000Z
15070,562,471,2,20050822,15212,2.99,2005-08-22T16:44:26.000Z,2006-02-15T22:22:05.000Z
8229,303,709,2,20050727,7502,2.99,2005-07-27T20:19:08.000Z,2006-02-15T22:15:46.000Z
10257,379,915,2,20050727,7041,4.99,2005-07-27T03:18:32.000Z,2006-02-15T22:17:19.000Z
6937,257,49,2,20050729,8344,4.99,2005-07-29T04:45:25.000Z,2006-02-15T22:14:56.000Z
6832,253,193,2,20050819,12827,5.99,2005-08-19T01:27:23.000Z,2006-02-15T22:14:52.000Z
898,32,638,2,20050729,8453,2.99,2005-07-29T07:46:29.000Z,2006-02-15T22:12:36.000Z
4092,150,681,1,20050730,9121,2.99,2005-07-30T09:36:26.000Z,2006-02-15T22:13:30.000Z
6890,256,646,2,20050526,232,0.99,2005-05-26T11:38:05.000Z,2006-02-15T22:14:54.000Z
2914,108,697,2,20050708,4754,0.99,2005-07-08T14:20:01.000Z,2006-02-15T22:13:04.000Z
3028,112,193,2,20050823,15756,2.99,2005-08-23T12:47:05.000Z,2006-02-15T22:13:06.000Z
4357,160,647,1,20050801,10305,2.99,2005-08-01T04:16:16.000Z,2006-02-15T22:13:36.000Z
8701,322,298,1,20050620,2983,7.99,2005-06-20T08:41:42.000Z,2006-02-15T22:16:05.000Z
14365,533,468,2,20050817,11918,2.99,2005-08-17T16:08:42.000Z,2006-02-15T22:21:18.000Z
7567,279,111,2,20050731,9820,5.99,2005-07-31T11:46:57.000Z,2006-02-15T22:15:19.000Z
6396,237,810,2,20050727,7330,3.99,2005-07-27T13:56:46.000Z,2006-02-15T22:14:37.000Z
15462,577,718,2,20050706,3599,0.99,2005-07-06T05:16:36.000Z,2006-02-15T22:22:32.000Z
2156,79,172,1,20050711,6162,5.99,2005-07-11T10:12:30.000Z,2006-02-15T22:12:51.000Z
5847,215,619,2,20050817,11729,2.99,2005-08-17T08:14:41.000Z,2006-02-15T22:14:16.000Z
481,18,611,1,20050729,8555,4.99,2005-07-29T11:18:01.000Z,2006-02-15T22:12:32.000Z
6864,254,489,2,20050818,12247,2.99,2005-08-18T03:51:51.000Z,2006-02-15T22:14:53.000Z
9344,346,313,2,20050710,5557,4.99,2005-07-10T03:10:21.000Z,2006-02-15T22:16:36.000Z
6176,229,662,1,20050728,7640,7.99,2005-07-28T01:14:49.000Z,2006-02-15T22:14:29.000Z
7584,280,167,1,20050531,1014,4.99,2005-05-31T02:39:16.000Z,2006-02-15T22:15:20.000Z
14124,525,729,2,20050727,7337,4.99,2005-07-27T14:12:04.000Z,2006-02-15T22:21:02.000Z
12694,470,684,2,20050706,3764,5.99,2005-07-06T13:01:03.000Z,2006-02-15T22:19:34.000Z
15026,561,456,2,20050617,2119,4.99,2005-06-17T20:34:42.000Z,2006-02-15T22:22:02.000Z
3790,140,592,2,20050730,9094,4.99,2005-07-30T08:35:10.000Z,2006-02-15T22:13:22.000Z
2559,94,247,1,20050616,1734,3.99,2005-06-16T15:49:30.000Z,2006-02-15T22:12:57.000Z
5995,221,618,2,20050817,11802,2.99,2005-08-17T11:32:51.000Z,2006-02-15T22:14:20.000Z
15221,568,493,2,20050731,9738,0.99,2005-07-31T09:04:14.000Z,2006-02-15T22:22:16.000Z
3042,113,73,1,20050710,5774,5.99,2005-07-10T13:31:56.000Z,2006-02-15T22:13:06.000Z
10597,391,577,1,20050620,3163,2.99,2005-06-20T21:22:13.000Z,2006-02-15T22:17:36.000Z
11143,411,698,1,20050820,13656,7.99,2005-08-20T08:01:07.000Z,2006-02-15T22:18:09.000Z
3631,134,902,1,20050818,12754,7.99,2005-08-18T22:37:41.000Z,2006-02-15T22:13:18.000Z
14846,553,349,1,20050731,9601,2.99,2005-07-31T03:42:17.000Z,2006-02-15T22:21:50.000Z
970,35,686,1,20050712,6572,4.99,2005-07-12T05:56:38.000Z,2006-02-15T22:12:37.000Z
6010,222,971,1,20050709,5209,8.99,2005-07-09T11:22:39.000Z,2006-02-15T22:14:21.000Z
11287,417,133,2,20050820,13545,4.99,2005-08-20T03:50:15.000Z,2006-02-15T22:18:16.000Z
5100,187,480,2,20050823,15517,2.99,2005-08-23T03:13:01.000Z,2006-02-15T22:13:55.000Z
7206,266,218,1,20050822,14877,0.99,2005-08-22T03:39:56.000Z,2006-02-15T22:15:05.000Z
11402,422,737,2,20050619,2778,5.99,2005-06-19T18:18:12.000Z,2006-02-15T22:18:22.000Z
296,11,976,2,20050816,11502,0.99,2005-08-16T23:06:30.000Z,2006-02-15T22:12:31.000Z
1766,64,243,2,20060214,13333,4.99,2006-02-14T15:16:03.000Z,2006-02-15T22:12:46.000Z
4291,157,570,2,20050822,14974,4.99,2005-08-22T07:04:25.000Z,2006-02-15T22:13:34.000Z
133,5,663,2,20050801,10625,0.99,2005-08-01T15:27:10.000Z,2006-02-15T22:12:30.000Z
1718,63,618,2,20050730,9007,0.99,2005-07-30T05:09:32.000Z,2006-02-15T22:12:45.000Z
2874,107,137,2,20050531,1026,5.99,2005-05-31T03:45:26.000Z,2006-02-15T22:13:03.000Z
14812,552,220,1,20050728,7772,2.99,2005-07-28T06:59:09.000Z,2006-02-15T22:21:48.000Z
13313,494,707,1,20050730,8895,2.99,2005-07-30T00:49:17.000Z,2006-02-15T22:20:11.000Z
2238,82,285,1,20050818,12470,3.99,2005-08-18T11:55:42.000Z,2006-02-15T22:12:52.000Z
2542,93,358,1,20050729,8233,0.99,2005-07-29T00:16:23.000Z,2006-02-15T22:12:57.000Z
4859,178,895,1,20050821,14314,2.99,2005-08-21T07:50:14.000Z,2006-02-15T22:13:48.000Z
5140,189,397,2,20050730,9171,5.99,2005-07-30T11:36:24.000Z,2006-02-15T22:13:56.000Z
8927,330,389,1,20050817,12062,2.99,2005-08-17T21:24:47.000Z,2006-02-15T22:16:14.000Z
10611,391,859,1,20050802,11151,4.99,2005-08-02T09:52:44.000Z,2006-02-15T22:17:37.000Z
1466,53,844,2,20050706,3898,4.99,2005-07-06T19:12:37.000Z,2006-02-15T22:12:42.000Z
6557,242,947,1,20050817,11607,0.99,2005-08-17T03:36:06.000Z,2006-02-15T22:14:43.000Z
10013,370,425,2,20050819,13039,0.99,2005-08-19T08:55:19.000Z,2006-02-15T22:17:07.000Z
10882,403,114,2,20050620,3049,6.99,2005-06-20T12:51:01.000Z,2006-02-15T22:17:52.000Z
8249,304,611,1,20050620,2902,4.99,2005-06-20T02:45:35.000Z,2006-02-15T22:15:46.000Z
8450,311,562,1,20050819,13310,0.99,2005-08-19T19:05:16.000Z,2006-02-15T22:15:54.000Z
12530,464,938,1,20050706,3761,4.99,2005-07-06T12:52:44.000Z,2006-02-15T22:19:25.000Z
15216,568,387,2,20050710,5622,0.99,2005-07-10T05:39:37.000Z,2006-02-15T22:22:15.000Z
4097,150,609,2,20050818,12335,2.99,2005-08-18T06:59:15.000Z,2006-02-15T22:13:30.000Z
